9.985928363240785188e+01,1.001981243575101672e+02,1.000393062974186904e+02,1.002011504196511424e+02,1.002100530909013401e+02,9.991163336880887869e+01,1.000591202004085289e+02,9.991757383538764259e+01,9.998269632327279055e+01,9.994055746466304413e+01,9.989216669138714622e+01,1.002860654098122097e+02
9.995068167948467419e+01,1.000896134769608210e+02,1.000057407291180880e+02,1.002810710865868344e+02,1.001248421507129365e+02,9.997915040063867309e+01,1.001178888808156842e+02,9.983897912386841256e+01,9.998279924971323851e+01,1.000566641228021751e+02,9.996207528590063873e+01,1.002909015101058259e+02
1.000543862414941003e+02,1.000836085911452784e+02,9.991111586157389013e+01,1.003645894493492392e+02,1.001007306848985223e+02,1.001487059409653142e+02,1.002214002128043688e+02,9.979897024271072326e+01,1.000225911282173854e+02,9.999279374247808505e+01,9.992626299082330377e+01,1.003292545468222130e+02
1.001828571821397134e+02,1.000135536490881947e+02,1.000700816185392057e+02,1.004442092617084796e+02,1.000911478066231126e+02,1.001756772781012614e+02,1.001914259735202251e+02,9.970804926210922758e+01,1.000668859641556878e+02,9.998730638964353545e+01,9.981415926139040096e+01,1.003959398181814322e+02
1.002162069507244411e+02,1.001272668142768083e+02,1.001331390272181210e+02,1.004102802740343918e+02,1.001095222395919677e+02,1.003131912043444203e+02,1.000795035581570147e+02,9.986678878241016832e+01,1.001302243225274395e+02,1.000182612114275713e+02,9.987248817716125870e+01,1.003468072678941070e+02
1.002653138072004992e+02,1.000876349995593131e+02,1.001393864306140244e+02,1.003963425778411960e+02,1.001450543280205210e+02,1.002718871501177915e+02,1.001159670738506264e+02,9.990446118514275042e+01,1.001512853283917650e+02,1.000725992179236385e+02,9.986386277576882264e+01,1.003557669598854147e+02
1.002472819557161756e+02,1.001576968798033107e+02,1.003072881337152751e+02,1.002738864785644068e+02,1.001117377843482927e+02,1.001917085650319024e+02,1.002275633183357684e+02,9.995176977082083170e+01,1.001694201375747610e+02,1.001469547993971787e+02,9.991743761141698599e+01,1.002836880739185688e+02
1.001040184235048400e+02,1.001614511866196580e+02,1.002976533016087188e+02,1.003812662479427757e+02,1.001529233855544305e+02,1.001867261031004404e+02,1.002360546283376408e+02,1.000991387622107140e+02,1.001866721746401367e+02,1.001613100879021658e+02,9.994570275387044944e+01,1.002674244097670311e+02
1.001524999480623990e+02,1.001439926393104827e+02,1.002727480082895397e+02,1.003757610260289823e+02,1.001831367567486240e+02,1.002326591979131365e+02,1.001535384454779916e+02,1.001500143350682777e+02,1.000602123846594083e+02,1.001991190738417572e+02,1.000042602504081373e+02,1.003680354580536118e+02
1.000609198294565516e+02,1.002356956313695093e+02,1.003133848750121331e+02,1.004356686583031291e+02,1.001179098153282325e+02,1.002066248948113696e+02,1.000902675933501342e+02,1.001726309789596456e+02,9.997309726520710171e+01,1.002076293544941734e+02,1.000399412059252739e+02,1.002598129197277643e+02
1.001516081376794176e+02,1.003326255529517255e+02,1.003349678112308823e+02,1.004611624562582790e+02,1.000666222618150840e+02,1.002576498840649464e+02,1.001526280724066282e+02,1.001005496944246289e+02,1.000216223981047392e+02,1.002333772179615039e+02,1.000880732068823704e+02,1.001956787727006315e+02
1.001859614346890055e+02,1.003358325522583954e+02,1.004099153455082529e+02,1.004736654931356554e+02,1.000629043898175752e+02,1.002322461064526351e+02,1.001398584888047338e+02,1.001369557420987348e+02,1.000878908887834342e+02,1.002775501286342461e+02,1.000916731362592742e+02,1.001832551421516229e+02
1.002397596088882068e+02,1.003066759857906334e+02,1.005245031421050044e+02,1.003289857898846833e+02,1.001021106169881847e+02,1.002173838500897887e+02,1.002078703116787892e+02,1.001138987675441143e+02,1.001674725407240771e+02,1.003071593128311889e+02,1.000955365400615449e+02,1.002214432954135077e+02
1.002818525302448620e+02,1.003144037321703763e+02,1.004733475581976307e+02,1.003850062431987595e+02,1.002053948946376920e+02,1.001728789109580475e+02,1.001283350041644269e+02,1.001753713790094054e+02,1.002588940430764097e+02,1.003480815217989175e+02,1.001052276762494415e+02,1.003203583561438279e+02
1.002964803182522928e+02,1.003436556564658417e+02,1.004927337681854027e+02,1.003276055111769836e+02,1.001900458494635018e+02,1.000962632206943681e+02,1.001788257544941985e+02,1.001125784561173333e+02,1.002890278291625066e+02,1.004038195888373792e+02,1.001629298746741199e+02,1.003096799487674105e+02
1.004193489482446893e+02,1.003722470622494569e+02,1.005699915608243629e+02,1.003747158145878728e+02,1.003326383985985188e+02,1.000377092533424275e+02,1.001536387177516474e+02,1.001830900127841062e+02,1.003179904601306021e+02,1.004859707796718169e+02,1.001586905711339455e+02,1.003525721174450069e+02
1.003787252612210779e+02,1.003295356413790955e+02,1.006825723809155875e+02,1.004021752167627000e+02,1.004536290217212553e+02,1.000364410758320162e+02,1.002234830969915578e+02,1.001706037552248318e+02,1.002674644817764431e+02,1.006513367650822488e+02,1.000962218273625410e+02,1.004111460287690534e+02
1.003355516117258333e+02,1.002846204936131187e+02,1.007050941025997162e+02,1.003231262973263824e+02,1.005086923971393276e+02,1.000852708352910696e+02,1.001811188408937170e+02,1.001718989348720612e+02,1.004308240629403031e+02,1.006638600941586361e+02,1.001090510695981664e+02,1.005079201732801124e+02
1.003051178019214973e+02,1.003276237332737963e+02,1.007111150299064661e+02,1.003608676468111867e+02,1.003834080958076100e+02,1.001988048624743470e+02,1.002037037585530896e+02,1.002845058839560437e+02,1.004244345217573482e+02,1.007260941548665016e+02,1.000505473807130414e+02,1.005528038416858578e+02
1.003523580373052795e+02,1.003166758236213383e+02,1.006644838544270613e+02,1.005492058504367208e+02,1.004985425155423258e+02,1.002513883429541721e+02,1.001369059645351314e+02,1.002239606118460529e+02,1.004690725922917522e+02,1.006794768843403460e+02,1.000856971967959623e+02,1.005247650675807591e+02
1.003195693222948819e+02,1.003663096612269214e+02,1.006191277730248146e+02,1.005468155547995792e+02,1.005071761639775474e+02,1.002813367580152004e+02,1.001460714918177501e+02,1.001656850470808280e+02,1.005727997675974166e+02,1.007878296450360835e+02,1.000626367937246783e+02,1.005407657856764274e+02
1.003483475965872458e+02,1.003399997391967844e+02,1.006986848478282326e+02,1.005565904716084304e+02,1.005390853711717085e+02,1.003386419272355283e+02,1.001585786822969624e+02,1.001593713908489889e+02,1.006213392931656330e+02,1.008344025755842210e+02,1.000400654016335835e+02,1.006380755302122623e+02
1.003047202754378588e+02,1.003562498308342725e+02,1.007390173769371842e+02,1.006222597123202291e+02,1.005863144882148248e+02,1.003627733494247849e+02,1.001632587135742227e+02,1.000149417003710539e+02,1.006140969312753981e+02,1.008833859819705339e+02,1.001485768063387951e+02,1.006175586851357338e+02
1.003950615036812621e+02,1.004223448159064986e+02,1.008385241878926450e+02,1.006614586529502589e+02,1.007020061383413747e+02,1.003315461467284280e+02,1.002406363311751250e+02,1.000883787203716651e+02,1.005802422682421167e+02,1.009201664231300271e+02,1.001665792365399597e+02,1.006297808874054169e+02
1.002560324212628871e+02,1.003699026446274729e+02,1.008026998507039025e+02,1.006892590829532139e+02,1.007194847144330083e+02,1.003061047350382609e+02,1.003050117301377355e+02,1.000999457605431502e+02,1.006084065665803706e+02,1.009115475934809183e+02,1.001519865886403693e+02,1.006801711940896666e+02
1.003446334669159228e+02,1.003381542069784587e+02,1.008508837865388870e+02,1.006837984829855515e+02,1.007040896256284839e+02,1.003619114502988054e+02,1.002983154832323152e+02,1.001361441178993203e+02,1.006484918542470268e+02,1.008364426478131151e+02,1.001231915437999049e+02,1.006964191155721409e+02
1.002665928748235160e+02,1.004456830338381224e+02,1.008046410206213181e+02,1.006831262958578179e+02,1.006849339921304392e+02,1.004940633773002077e+02,1.002063147443769537e+02,1.001911465835910064e+02,1.006905325700714684e+02,1.009396948557458842e+02,1.002064009985155337e+02,1.007626111146100243e+02
1.003472139373868117e+02,1.003940259551854979e+02,1.008290896764858360e+02,1.007715822490865349e+02,1.006892415840119526e+02,1.005695897474429898e+02,1.002720906669196523e+02,1.001764709463529925e+02,1.007071829977111150e+02,1.010358677054684904e+02,1.002681192514745732e+02,1.007220258871314940e+02
1.004414091542344778e+02,1.004209872218823278e+02,1.008486239220408862e+02,1.007770991132658907e+02,1.006874867514886631e+02,1.004982993959989983e+02,1.003795954604124177e+02,1.002129746783401458e+02,1.006727718488771899e+02,1.010052431790225711e+02,1.002888648065460302e+02,1.006644379797063635e+02
1.005182921582437814e+02,1.004735187713712179e+02,1.009692695507700648e+02,1.008559626785091865e+02,1.007442948064994965e+02,1.005816654431237254e+02,1.003739025208147382e+02,1.002067097634248256e+02,1.007626073452562849e+02,1.010840630503374911e+02,1.002873117070883779e+02,1.007303123058730137e+02
1.005235340141642268e+02,1.006397076070562804e+02,1.009277994463473362e+02,1.008620960257194668e+02,1.007099526838362777e+02,1.005758663158531903e+02,1.004308968783662692e+02,1.002571775511144665e+02,1.007541588358201778e+02,1.010540363933904047e+02,1.004288582521477906e+02,1.006013898378169955e+02
1.006008852208070010e+02,1.007423496246974537e+02,1.008860870925861377e+02,1.009887509644071741e+02,1.007397046309613131e+02,1.006062689562640031e+02,1.004819224154296649e+02,1.002383376638151304e+02,1.008121864567709878e+02,1.010188753946194993e+02,1.005956661629876834e+02,1.005575160287962007e+02
1.005894898076543882e+02,1.006768106379363985e+02,1.009805911751683425e+02,1.009795159766117649e+02,1.006986599479156013e+02,1.006114037834170034e+02,1.005159836906009332e+02,1.001490375203622278e+02,1.006950505328283754e+02,1.011205077460053872e+02,1.006588942109416820e+02,1.004699017082814265e+02
1.006226385716461778e+02,1.006218405472092883e+02,1.010002154892305271e+02,1.009940237586932739e+02,1.006552594548198130e+02,1.005544205847930783e+02,1.005199771253428622e+02,1.001552061835521101e+02,1.006520595551408235e+02,1.012826275156316029e+02,1.007204672519674631e+02,1.005236076348014791e+02
1.006812434501488696e+02,1.005193245739278467e+02,1.009560720529055260e+02,1.010156382695007977e+02,1.005905065381406445e+02,1.006292713870386990e+02,1.004587110621099981e+02,1.002183139987459981e+02,1.007282249952033339e+02,1.014103561550401622e+02,1.007288308178875411e+02,1.005768250624485489e+02
1.007316611839902691e+02,1.005439509099120556e+02,1.010011117266637655e+02,1.010376616029094379e+02,1.005590748395747340e+02,1.006202012522219178e+02,1.005067158020006559e+02,1.002895437496484590e+02,1.005634360385568016e+02,1.013877842790814015e+02,1.006787766168456670e+02,1.005911972609783334e+02
1.006813492019358449e+02,1.006090234406740649e+02,1.010214945059510683e+02,1.009745741278519944e+02,1.004846518604442025e+02,1.006092317079440619e+02,1.004557540135603801e+02,1.002914467445130242e+02,1.005945953886042616e+02,1.015606373556246638e+02,1.006588523001543081e+02,1.005797961985345808e+02
1.006597138307735406e+02,1.006707920805081642e+02,1.011507777058062914e+02,1.009938832956956389e+02,1.004404631144866897e+02,1.006424336128151964e+02,1.005685240666476545e+02,1.002507832845837754e+02,1.006343566900541191e+02,1.015279645656651439e+02,1.006231511621996617e+02,1.005261932673913066e+02
1.006215128164611201e+02,1.006540280976112172e+02,1.010627836162695274e+02,1.010501801580319778e+02,1.004542451785864046e+02,1.005920029439730001e+02,1.004509421547325303e+02,1.003521096390688427e+02,1.006964998287649422e+02,1.014819827408547752e+02,1.007222658508879363e+02,1.005883316816955926e+02
1.006617389579804467e+02,1.006757411646706117e+02,1.010522103472800808e+02,1.011134602980720842e+02,1.004144991293944855e+02,1.005176396329850235e+02,1.003507951907740505e+02,1.003509451390703759e+02,1.006707372015686985e+02,1.015977887963418311e+02,1.007819238859915174e+02,1.005458222035586289e+02
1.006264125372753284e+02,1.006719290550361734e+02,1.009475132895413481e+02,1.011943769115687815e+02,1.004642773753255653e+02,1.005741719492252884e+02,1.003340426141446073e+02,1.002885775631531260e+02,1.007422692096746601e+02,1.016521543877286575e+02,1.007410230189985469e+02,1.006051725888624162e+02
1.005707476586487275e+02,1.008088029020894538e+02,1.011032234110028156e+02,1.011371014335217353e+02,1.004789652787717671e+02,1.005627729193173820e+02,1.002693717686870372e+02,1.003192137212727886e+02,1.006401580127064079e+02,1.016663509457157915e+02,1.007792072871158240e+02,1.006353786436402373e+02
1.006426727284897567e+02,1.008186509180244457e+02,1.012239287300678825e+02,1.011903734530014702e+02,1.005621117845275592e+02,1.004536756442819296e+02,1.002560323384290228e+02,1.003585468975777246e+02,1.005930352761099869e+02,1.016976222556977234e+02,1.009364772838729891e+02,1.006431155269423670e+02
1.006353400336446384e+02,1.007834172252213278e+02,1.011942584022781801e+02,1.010825529028917487e+02,1.005621285290661859e+02,1.003952099532128130e+02,1.001957280536033466e+02,1.003160155049439481e+02,1.006436038152214962e+02,1.016841540408005926e+02,1.009999403319153117e+02,1.006653641551180982e+02
1.007273143110955402e+02,1.007923330122150674e+02,1.012328833633742136e+02,1.009382340775614892e+02,1.005675698505229718e+02,1.003458120550103274e+02,1.002839109051978710e+02,1.004291994874598828e+02,1.006735578518941736e+02,1.015912570256128760e+02,1.009913026581306355e+02,1.006919709178908562e+02
1.007318307355321139e+02,1.007314450179582082e+02,1.013483973022726587e+02,1.009123047027054412e+02,1.005141754680577293e+02,1.002982528294615321e+02,1.003603866807952443e+02,1.004738089244740138e+02,1.008686792145560105e+02,1.015071986897618643e+02,1.010741927710046042e+02,1.008300460877121765e+02
1.008227275252235131e+02,1.007563236060415903e+02,1.013636241596096994e+02,1.009498116657482285e+02,1.004988839219615073e+02,1.003113017152532791e+02,1.004240050998731846e+02,1.005956881794425044e+02,1.008632288540935349e+02,1.015166428980370910e+02,1.010997932179688803e+02,1.008073236484522113e+02
1.007905269164944571e+02,1.008056674827780625e+02,1.013167615150657070e+02,1.009622395771582433e+02,1.004111566316939275e+02,1.003819064080013135e+02,1.004418895872297384e+02,1.006409988286746682e+02,1.008517897954862548e+02,1.013977162264707772e+02,1.010330361674691062e+02,1.008673266516965299e+02
1.007064401515161904e+02,1.007818220598403371e+02,1.012998999493530334e+02,1.009727350968193633e+02,1.004271653897206420e+02,1.004364290394743335e+02,1.005031173188601201e+02,1.005780695384166989e+02,1.008295647635937371e+02,1.014306664109993363e+02,1.010958192469988148e+02,1.008816123317928231e+02
1.006983756825694201e+02,1.007278980289011088e+02,1.012617285241437202e+02,1.009676337371525108e+02,1.003777442239142630e+02,1.003359749398682510e+02,1.005474686112702898e+02,1.006258429865197570e+02,1.007292186103884291e+02,1.014514001432582546e+02,1.011256815547684909e+02,1.007875165001584321e+02
1.008258843477309910e+02,1.007252289344622511e+02,1.013473774275718995e+02,1.009892490461823940e+02,1.003757391860421961e+02,1.004141236171544591e+02,1.006467857591785702e+02,1.005946662471002213e+02,1.007991788291007396e+02,1.014281262431496486e+02,1.011667560746900563e+02,1.007349690358680476e+02
1.008556923823544196e+02,1.007505090518509121e+02,1.012612989049280117e+02,1.009220359375792100e+02,1.003207209437120753e+02,1.004741776637153805e+02,1.006201331327613815e+02,1.006050900313608878e+02,1.008098140674700716e+02,1.013835724454361866e+02,1.011989631805720364e+02,1.007124101815498562e+02
1.007906679214431307e+02,1.007155082476599404e+02,1.013398526580121342e+02,1.008231338015114460e+02,1.003076921413521347e+02,1.006155204790303941e+02,1.006507931219472169e+02,1.006568040039864655e+02,1.007050216351838117e+02,1.013258686541313551e+02,1.012299682282353075e+02,1.007390363596185239e+02
1.008271460243309008e+02,1.007405146603516215e+02,1.012594038913259737e+02,1.007026676634320097e+02,1.003528316288890636e+02,1.004784950789299387e+02,1.007532829227240398e+02,1.005938218047187576e+02,1.006582762316426880e+02,1.014265083995022962e+02,1.012167393966884248e+02,1.007363238066535445e+02
1.007478385346915104e+02,1.006460362980178900e+02,1.011878150503603280e+02,1.007108372633428388e+02,1.003563171024335645e+02,1.004650443846543908e+02,1.007138661423661858e+02,1.006017989428274291e+02,1.005993128272856723e+02,1.014956264248711619e+02,1.012887471525765335e+02,1.007703571838025312e+02
1.007632256415308660e+02,1.006157794005760735e+02,1.011111742148041941e+02,1.007207892840595207e+02,1.002769155752189079e+02,1.004617375352914621e+02,1.008130991406647610e+02,1.006463232695444816e+02,1.005676508927809607e+02,1.015777823561212756e+02,1.011788060875115463e+02,1.007025406496002233e+02
1.007293185057131808e+02,1.005754658933138330e+02,1.010112373392150573e+02,1.007228150086054370e+02,1.002301196425733281e+02,1.004931394789043964e+02,1.008188564173663764e+02,1.005935656377567540e+02,1.005553411408973545e+02,1.015374995254828576e+02,1.012142261290843805e+02,1.006878433820723728e+02
1.007499418683066210e+02,1.006038152910166446e+02,1.009060479548788862e+02,1.005693221193226350e+02,1.002512266929931855e+02,1.004978181691337085e+02,1.007180603266030516e+02,1.007446187263896036e+02,1.005903897520964279e+02,1.015788773765215893e+02,1.011481796985412842e+02,1.005874602327784828e+02
1.006632253164561348e+02,1.005939084992856039e+02,1.008803382019390824e+02,1.005524432469599816e+02,1.001487870366869686e+02,1.005270808487953076e+02,1.006933565383237692e+02,1.008215030174416853e+02,1.005019805943268949e+02,1.015787416697353649e+02,1.010867281073280282e+02,1.006169417182991168e+02
1.006810723146303275e+02,1.007169722796131026e+02,1.008051109241672378e+02,1.005195071074264916e+02,1.001806453872208778e+02,1.005206141118517849e+02,1.007504266362250576e+02,1.007965152056217164e+02,1.005306936460729759e+02,1.015623022264912692e+02,1.009907981372872854e+02,1.005609718571457023e+02
1.004651512715368398e+02,1.006077967104646973e+02,1.007041629322406351e+02,1.006119432858563130e+02,1.002048613264125976e+02,1.004454439921824900e+02,1.007417660389510274e+02,1.006867932446043028e+02,1.005390821096994216e+02,1.014541872558337161e+02,1.009524973473270961e+02,1.005340483184545519e+02
1.005657144334352324e+02,1.007367101044516318e+02,1.006632554070922367e+02,1.006446591602747986e+02,1.001267566971231844e+02,1.004626052742608238e+02,1.006462418229468625e+02,1.007577427411043942e+02,1.005078043805422396e+02,1.013536998036628773e+02,1.009570246753385447e+02,1.004612965126536750e+02
1.005198315873474257e+02,1.007994588032474610e+02,1.007105009526692925e+02,1.006722901232951841e+02,1.001968765373733277e+02,1.003192712284306936e+02,1.006230469692783061e+02,1.007009292028623406e+02,1.003888343624625890e+02,1.014596870544478833e+02,1.010045563448696555e+02,1.004259053576378875e+02
1.005455498976808997e+02,1.008187161687334736e+02,1.006839476177012216e+02,1.005373547870065352e+02,1.002145744688044999e+02,1.003380070504671124e+02,1.006171537046494819e+02,1.008040161919811624e+02,1.003814402677727173e+02,1.014179403060212366e+02,1.009087462176223653e+02,1.004609303681533561e+02
1.005582636623259702e+02,1.008238245227051095e+02,1.006633047406528334e+02,1.004931213370828402e+02,1.002355771422206487e+02,1.004213824525972711e+02,1.006103242876856427e+02,1.008893434450401401e+02,1.003472590107031550e+02,1.013803059703534046e+02,1.009682835029637147e+02,1.005363695944140829e+02
1.005229456897527882e+02,1.009181188523923254e+02,1.006060930098089585e+02,1.005833969866932875e+02,1.002249994846424244e+02,1.003581382826456263e+02,1.005401280718966461e+02,1.009163763959616489e+02,1.003431335912480336e+02,1.014601699365848759e+02,1.009714352378145890e+02,1.005344413471288760e+02
1.006521618477150639e+02,1.009603325633562747e+02,1.006165875028082439e+02,1.005755596405314805e+02,1.002052865486764688e+02,1.002769691738818665e+02,1.005066884651159427e+02,1.008456725695430549e+02,1.004239297529335175e+02,1.014447548977714746e+02,1.009810215806382985e+02,1.004510558001248199e+02
1.006141230937167279e+02,1.009401478122145477e+02,1.005992358321665137e+02,1.006025547772542978e+02,1.002774927302274932e+02,1.003990123666963115e+02,1.005229816005803940e+02,1.008848937636851986e+02,1.004591911774229942e+02,1.014923656948759429e+02,1.009445727545764413e+02,1.004620770381644803e+02
1.006433393693675242e+02,1.008585449224327988e+02,1.005697610075792880e+02,1.005456389123505261e+02,1.003535115788062200e+02,1.003365317862848229e+02,1.004839719117675401e+02,1.007994912701473282e+02,1.003357029510366800e+02,1.014676626528951289e+02,1.009501938374377517e+02,1.004978725016280805e+02
1.005959913085552699e+02,1.008525497970256737e+02,1.005415686250151168e+02,1.005387890454143474e+02,1.002383160171555119e+02,1.003389272217934121e+02,1.005912208831531416e+02,1.007342671795986604e+02,1.002787651493120933e+02,1.014051683465990976e+02,1.010404884462584221e+02,1.004308649903507131e+02
1.005152037166063934e+02,1.007235600433660352e+02,1.004585861129193773e+02,1.004832464726864742e+02,1.002748290838474645e+02,1.003682847359367258e+02,1.005201120272522104e+02,1.006812479931617332e+02,1.002811116828390112e+02,1.013750781096713638e+02,1.009689926498602830e+02,1.004408310208645787e+02
1.005657421472619575e+02,1.006763104443522963e+02,1.004253209506906472e+02,1.005562047567929369e+02,1.002834712755332731e+02,1.003140268605927190e+02,1.003056547838013302e+02,1.006168080378678837e+02,1.002562968745740477e+02,1.013512700445544397e+02,1.009756615084932889e+02,1.005078902087121264e+02
1.005442876126283664e+02,1.006729452219878311e+02,1.003917114049882144e+02,1.005041929809763133e+02,1.002900008570977377e+02,1.003296071425888982e+02,1.002738205173491934e+02,1.005889260019268647e+02,1.002158389897080752e+02,1.012786653766150096e+02,1.009350763879577642e+02,1.004565150514424232e+02
1.003850336586506842e+02,1.006717575104952545e+02,1.004839388166061269e+02,1.004979623320695197e+02,1.003032826161391853e+02,1.002768060941835842e+02,1.001580880163606366e+02,1.005294739082469988e+02,1.001266493292351925e+02,1.013161216266064599e+02,1.009116940069405501e+02,1.004672703364629740e+02
1.003193876995267715e+02,1.006537516637418008e+02,1.004270311345505178e+02,1.004199596206998564e+02,1.002669960447220490e+02,1.002902845691956912e+02,1.001859079296995816e+02,1.005455587984365451e+02,1.000176842432534556e+02,1.013140671488015272e+02,1.008799063002928449e+02,1.005480928502797155e+02
1.003747952446633604e+02,1.007546465347301137e+02,1.004047760522075947e+02,1.004501472462647627e+02,1.001871338768017807e+02,1.002652331208683165e+02,1.001276517973194871e+02,1.005707411466823515e+02,1.000933302296179193e+02,1.012906237968519036e+02,1.009006681665951817e+02,1.005584427553112619e+02
1.003915174463447499e+02,1.006685404887445401e+02,1.004209097427334143e+02,1.004054846979156395e+02,1.002844023672773091e+02,1.002073025824850845e+02,1.000651992551395750e+02,1.005056075541996563e+02,1.002442119120245820e+02,1.013666784096917155e+02,1.009620086125372751e+02,1.006031763763964051e+02
1.003995518335689781e+02,1.006028880551574503e+02,1.003350951144056751e+02,1.002783994623101052e+02,1.003183822606184492e+02,1.002055610014469664e+02,9.990957830166986753e+01,1.004865922297217651e+02,1.001596326809999766e+02,1.013621867760949158e+02,1.009283543813050272e+02,1.005775787238662815e+02
1.003482007880797511e+02,1.005817018598777395e+02,1.004157445432532398e+02,1.002338364089642226e+02,1.002485878240210866e+02,1.001947194304037367e+02,9.995970983534481036e+01,1.004063548099378380e+02,9.999030750498756959e+01,1.013319904304230192e+02,1.008648443708460007e+02,1.004668150124000618e+02
1.003163453343571376e+02,1.005267859361644014e+02,1.002915798917900787e+02,1.001764237434089608e+02,1.001829426951190101e+02,1.002387049578724145e+02,1.000727786168630615e+02,1.003823966386232911e+02,1.000186764288147572e+02,1.011533897071511774e+02,1.008241316155256300e+02,1.004202166019611440e+02
1.003219476933104204e+02,1.004795004948902886e+02,1.003656665275709798e+02,1.001554618203563081e+02,1.002698143192540385e+02,1.002186859120180316e+02,1.001135306978960386e+02,1.004062195840561174e+02,9.997713927267373890e+01,1.011251877845800209e+02,1.007431670364001377e+02,1.004559422198936005e+02
1.002889937842546146e+02,1.005661651984365363e+02,1.002583825594996512e+02,1.001011131720036076e+02,1.001973488936996688e+02,1.002531232643457173e+02,1.001714043789972663e+02,1.003756332918489846e+02,9.989682039781591527e+01,1.010989380521808130e+02,1.007780480798945888e+02,1.005287750300300900e+02
1.002314865083920239e+02,1.006210011827209740e+02,1.000784856575881889e+02,1.001108326197660290e+02,1.002267146314314630e+02,1.003289443876383160e+02,1.001987444345298712e+02,1.003315448392358178e+02,9.988384995298750368e+01,1.011139563010463718e+02,1.008069193699882931e+02,1.004688187691119907e+02
